Ticker Delisted
GLV_r^H19
VTG_u^H11
WI^I03
ESA_u^J11
JAZ_u^J08
LGL_r^K17
GLA_u^C11
GTO^H03
HDO^H03
BNC^H03
EJR^F02
XZL^A03
MWHw^C03
OBJ^C02
IME^H03
MRAa^H03
ITL^H03
MOS^H03
SMK^H03
ZSB^H03
JCG^H03
EUO^L02
SHM^D04
CLA^H03
DCT^D02
NYC^H03
SYR^H03
TPM^H03
AEI^H03
ASC^H03
ERM^H03
NAM^H03
BFL^H03
DRN^H03
HER^H03
MLL^H03
PXL^H03
TML^H03
DYT^H03
CBV^H03
EVI^H03
HLX^H03
ISC^H03
KYZ^H03
NWT^H03
PES^H03
SMM^H03
TBU^H03
COS^H03
FCI^E08
LTF^H03
THP^H03
UHC^H03
QMM_u^G03
OVH^J02
EIJ^D02
KGC_pb^E02
BLF^H03
BYB^E04
GLA^H03
TAL^D04
GGM^H03
HAV^D04
KSB^H03
BTB^H03
DEM^H03
ESB^H03
GCC^H03
IGP^H03
RXS^H03
UVS^H03
MBR^B05
VWK^H03
DMA^D04
INI^D04
SOK^H03
ZNG^H03
PNO_u^I03
BIB^H03
FNT_p^A04
JOLw^A04
694232307=RRPS^G05
694232505=RRPS^G05
SOK^G04
PRB^L04
BIB^B05
CLA^B05
DCT^B05
DSB^B05
GTO^B05
HPR^B05
KLO^B05
LDS^B05
PRR^B05
SYR^B05
TPM^B05
CSJ^B05
EVI^B05
HDO^B05
ISC^B05
NWT^B05
PES^B05
BFL^B05
SMM^B05
TBU^B05
DRN^B05
VWK^B05
ZNG^B05
HER^B05
MLL^B05
PXL^B05
TML^B05
BLF^B05
ERM^B05
GLA^B05
NAM^B05
VZM^B05
BTB^B05
DEM^B05
ESB^B05
COS^B05
DYT^B05
IGP^B05
KSB^B05
ITL^B05
LTF^B05
RXS^B05
MRAa^B05
UVS^B05
UHC^B05
ZSB^B05
BFL^C05
DRN^C05
BIB^C05
HER^C05
CSJ^C05
CLA^C05
DCT^C05
MLL^C05
EVI^C05
DSB^C05
PXL^C05
HDO^C05
GTO^C05
TML^C05
ISC^C05
HPR^C05
NWT^C05
KLO^C05
BTB^C05
PES^C05
DEM^C05
SMM^C05
DYT^C05
LDS^C05
TBU^C05
PRR^C05
ESB^C05
VWK^C05
IGP^C05
ZNG^C05
KSB^C05
SYR^C05
RXS^C05
BLF^C05
COS^C05
UVS^C05
ERM^C05
GLA^C05
ITL^C05
LTF^C05
NAM^C05
MRAa^C05
UHC^C05
VZM^C05
ZSB^C05
QIA^B06
CAQ^D08
GTO^E05
ISC^E05
HPR^E05
KLO^E05
SYR^E05
TPM^E05
BTB^E05
DEM^E05
RXS^E05
TPM^F05
LGL_r^L05
DMI^B06
EVI^D06
HDO^D06
TML^D06
ISC^D06
HER^D06
DRN^D06
MLL^D06
ZNG^D06
BFL^D06
SYR^D06
PRR^D06
TBU^D06
LDS^D06
SMM^D06
GTO^D06
DCT^D06
DSB^D06
PES^D06
NWT^D06
QGI^D06
KLO^D06
COS^D06
ZSB^D06
ITL^D06
LTF^D06
MRAa^D06
DEM^D06
ESB^D06
IGP^D06
KSB^D06
UVS^D06
BLF^D06
ERM^D06
GLA^D06
NAM^D06
VZM^D06
LCF_u^D06
AML_u^D06
EQS_r^E96
HPE_u^E93
CKG_pa^I94
TWA^B01
PFC^A01
RCO^A01
WLC_w^A97
ABA^J97
SIR^G96
BVB_w^L97
HH_w^A99
VTX^I95
GKI^E97
ITS^K94
RXM^L96
HRA^F95
ONS^H95
PQP^G95
EQE^J97
HCH_r^I96
SKV^C00
SKV_pa^C00
MTE^L98
SFO_w^D00
SDO_pi^J92
VX^B93
VER^L93
IRC^I97
NMD^D99
ZVX^L98
ETC_w^E99
BOC^K00
PIX^D01
FFM^A98
FFM_w^A98
ABD_pa^J99
LFA^I97
ODP_u^H99
DYC^H97
ITR^I00
OPI^H01
PAB_w^C98
AND_w^I97
OPG^F00
SNI^B98
PRU^L98
KS^I00
VDC^B01
PLC_u^G93
LSR_u^G93
DTM_w^L98
RIVw^B00
OSE^F01
PRG^B01
RPD^L00
ABD^J99
YCS^C01
XLA_w^D00
GKI^G99
FPU_w^G98
AMC_w^J98
ASC_u^K99
THD^C01
DGV^K00
SCF_w^J99
AIS^E00
HH_w^D00
XLA_w^C00
RAC_u^F01
OPT^F01
APS^F01
ITK^H00
RUN^C01
SEA_u^E00
IW_u^D00
CGR^L00
FPX^H99
HNV_r^E97
TWA_pa^L95
TWAv^L95
PNI^G92
TWA_p^E96
BHOw^L96
TML_u^D97
SDO_pg^A96
KNA^J97
FFP_r^L94
AGI_w^A94
SOD^E95
HNV_r^H96
RPB^A96
AMW^G01
ATV^I00
BET^D01
BHA^L98
BGN_u^A97
CTH^G98
KVU^B97
DC^F00
ATJ_w^D96
IOT_w^G96
GA^J98
HCH^E99
HDG^I00
ITB^H98
JET^K00
ITB_r^H92
OAR_w^E96
PPI^C99
HOR_r^I92
CFB_r^I92
DYC_w^C96
SVGa^H99
SVGb^H99
SCB_w^G97
TTL^C99
PLCe^D93
CKH_p^H94
ITB_pa^H98
MAX_pa^B94
IHK^B01
LSRe^D93
SLC_pa^K95
HRN^A97
DGT_p^E93
PQT_r^A98
GFY^D96
GFZ^D96
WTT_w^E96
TWA_w^B94
SES^F95
TST^E99
HH_w^I97
FRY^K94
CCO^E98
ESV_p^I94
SGM_p^D99
FPX_u^E94
CNO_p^H94
SDO_pe^I93
CBK^J00
LPH^B96
ABL_w^G94
FPI_w^C94
ACZ^E98
WMD^F01
WTT_w^K94
CGLa_w^A95
TFS_w^E94
BPH^G95
TNL_w^I94
DTS^I00
CVR_w^I97
HLK^A97
BPM_u^B94
PLE_w^J97
CFB_pa^G94
AIS_u^B94
BIA^H94
RK^B95
BDL_w^D99
HMP_p^L93
HNV_p^L93
AVV^D99
BGN^I98
IA^F98
PNT^C93
WIZ^K96
LXU^K00
PET_pe^G95
FRI^D93
PSF^C95
HFD^D01
BWLa_w^B95
SGBw^J06
MXC_w^K00
PHF_r^C01
ICG^B01
DGD^I08
MGH_w^K07
AML_u^E08
GTO^E08
KLO^E08
ISC^E08
PRR^E08
PES^E08
LCF_u^E08
TTP_u^E08
NAM_u^E08
MRAa^E08
KLO^D08
LDS^E08
NWT^E08
HER^E08
VZM^E08
LTF^E08
BLE^K01
RHM^A03
CNR_r^K08
PGV_u^J09
RXB^K01
TSC^D93
WIX^A85
WSF^L98
ADS^J97
ASC^L99
CFB^J94
CIA^D93
CLL^A98
CLR^L96
CNO^H94
CPP^J96
CYI^D99
CYR^K00
DEL^G96
DGT^E93
DLK^H96
DRN^J98
EDV^K00
ESN^C95
GFX^D96
GPL^C97
GRI^E00
HAC^G98
HHH^J98
IFL^A98
ITL^I00
JIT^E93
KTN^E99
LTS^F00
MZA^D95
NAN^D98
NML^I00
PFI^J92
PRZ^J96
PYR^L96
RTK^K95
RYO^C99
SGM^D99
SLC^K95
SYI^K93
PMU_w^E02
JKC^K02
RSOX.K^G10
FMM^K02
THK^J02
FFP^K02
HAI^A02
MXC^F02
NZ^K01
PSI^J02
SA^D02
THM^K01
CPL_p^I02
CTP_p^K02
TED_pa^B02
TED_pc^B02
TED_pd^B02
ALR^A03
DTS_u^I03
SFT^J02
ATJ^E02
VGZ^F02
NEP^H02
KBK_p^J02
AJX^E02
AJX_p^E02
MLH^K01
CXI^C03
HTI^F02
GBT^G02
EDG^C03
IH^D02
MEM^H02
EEM^L02
EVV^J02
RDL^E02
IDS^F02
KAP^C03
FCM^H02
MDM^A03
DDD^A03
IGR^I02
VTC^D02
SEA^L01
MNN^I02
MWB^C02
ENP^E02
BNX^A03
HII^H02
MEW^E02
SPO^C02
GNT^B03
UBI^B02
EGY^B03
VGZ_w^F02
HXDw^H02
HXFw^H02
HXEw^H02
BLR^D04
DSB^H03
HPR^H03
KLO^H03
LDS^H03
PRR^H03
DCH^H02
EDN^I02
LOG^J02
PUDA.A^H11
SOT.A^K08
IGC.A^J18
MGT.A^J16
WAC_w.A^D09
HDJ.A^K08
WEB.A^A05
LGN_p.A^H04
FU.A^H14
AGW.A^K08
CIO.A^C04
MMF.A^H08
RZS.A^E08
REK.A^K08
DHB.A^G06
SHJ_u.A^A08
GSI.A^C08
GOC.A^K08
DMY.A^K08
NMQ.A^K08
LLEX.A^F20
MLD.A^D08
MKY.A^K08
RTX.A^J08
SHJ.A^K08
PET_pb.A^G11
SAR.A^K08
CAV.A^I09
DXI.A^K08
LPH.A^C13
CJM.A^A06
ICT.A^K08
BUN.A^C06
BRR.A^H07
MIX.A^K08
HRO.A^K08
NYW.A^K08
UXP.A^B04
NSAT.A^G17
TGY.A^L09
VLP_pb.A^F04
HAC.A^F08
FPU.A^K09
DIL.A^A08
ALTV.A^L15
STY.A^E05
MWL.A^K08
SXU.A^K08
MVE_u.A^L06
ESM.A^B08
AVN.A^K08
ISR_u.A^G04
SSM.A^K08
SZL.A^K08
MHU.A^K08
RCO.A^F05
GGW.A^K08
SSM.A^G05
BFN.A^K08
BTR.A^K08
MAO.A^K08
GAC.A^B09
RZI.A^K08
XLA.A^K04
CTP.A^F15
LVC.A^G03
BBC.A^D07
PZG.A^D15
HDR.A^A04
BXT.A^K08
UQM.A^H19
AMW.A^A06
DJL.A^K08
MMD.A^D04
RPC.A^F11
MGP.A^D07
MDW.A^F15
EBZ.A^K04
IPK.A^E04
DGK.A^K08
BJT.A^K08
NKW.A^K08
RLO.A^K08
MRY.A^J08
MXH.A^K08
HQS.A^G11
BPF.A^K08
AKE.A^L08
MAM.A^L10
MRM.A^B10
ELC.A^F06
ALU.A^G03
DEV.A^K08
ORS.A^J11
PDY.A^K08
DMU.A^I08
GIF.A^D08
GTE.A^J06
BXA.A^K08
ICY.A^I03
IMW.A^K08
QKP.A^K08
GZV.A^K08
PQU.A^K08
ISV.A^D09
PPN.A^K08
NIV.A^F11
TRV.A^G03
HOO_pa.A^B06
VBR.A^I03
CGS.A^E05
EII_u.A^J06
HFB.A^K08
EOX.A^C16
AND.A^L04
AMZG.A^E15
FIT.A^C10
MKO.A^K08
SHD.A^D05
MII.A^E07
BLB.A^K08
FMK.A^D04
CVP.A^B09
PMC.A^C04
ADK_u.A^L06
BXL.A^J07
VYM.A^C06
ELU.A^K08
BJW.A^K08
UZW.A^J08
SIT.A^K08
STF.A^K08
AXD.A^K08
RZY.A^K08
BVB.A^E03
FBK.A^L04
HIV.A^H06
BCU.A^K08
MEA.A^I15
VKC.A^L05
HDS.A^H09
RMX.A^H10
NKB.A^J08
MKI.A^K08
PGF.A^G04
SRK.A^K08
DXT.A^C05
IAX.A^F10
PPA.A^H03
UWN.A^F19
MNL.A^K08
ANS.A^F08
CIM.A^E06
FOA.A^K08
RAW.A^I08
CTT.A^I10
BIR_pa.A^J15
UUY.A^K08
RVR.A^B13
GTF.A^A11
TED_pb.A^L06
DOR.A^D06
OOO.A^J06
MLB.A^K08
VMN.A^C06
AHY.A^L08
PET_pc.A^G11
CMD.A^D08
URZ.A^F15
MYX.A^K08
IOX.A^H07
PET_pa.A^G11
TAT.A^L20
VUL.A^J05
CID.A^E05
FLT_u.A^C04
CRJ.A^K08
YUMA.A^D20
MHR.A^K08
CONM.A^H12
AKN.A^L08
HSJ.A^K08
CEP.A^I08
MSS.A^K08
TIV.A^F12
KFL.A^J03
EAG.A^D07
NKM.A^E08
SDO_ph.A^J13
HCO_u.A^K04
FCB.A^H04
SOS.A^A05
MAX.A^I05
MICR.A^D20
TKO.A^K09
ILB.A^C08
ADG.A^I10
CSS.A^C20
HXD.A^E04
ASB.A^H05
BHZ.A^I08
GKO.A^K08
MGN.A^I16
BNV.A^K09
IAN.A^K09
MTY.A^L05
MVI.A^K08
XUF.A^K08
EOH.A^I08
UAX.A^C04
TLG.A^K07
LGN.A^D10
BIW.A^A08
FEP.A^C10
BWR.A^K08
ATC.A^L12
PDD.A^K08
ERN.A^D18
GGOc.A^K16
CAU.A^C08
SDO_pb.A^J13
QGP_u.A^A08
AXJ.A^F06
GXY.A^E06
MFY.A^K08
HXE.A^E04
UUD.A^K08
RAC.A^K03
ELC.A^C08
MNK.A^K08
NVD.A^L09
DOC.A^A08
PBA.A^J04
BLD.A^C12
SMC.A^D09
PKD.A^B20
AMV.A^L06
IPT.A^E13
HPR.A^D21
HWG.A^E14
AOG.A^E09
SRN.A^A04
DF.A^K19
BAA.A^L17
VOV.A^K05
ADK_pa.A^J17
CNR.A^H16
CDV.A^H06
APP_u.A^C08
AIH.A^F07
CAW.A^D19
PVCT.A^J16
MNK.A^J20
TTTM_u.A^G11
PED_u.A^L04
LZR.A^D11
FBK_p.A^K08
MIF.A^K08
MZJ.A^K08
NLP.A^F14
QEE.A^G07
SHZ.A^E13
RHQ.A^K08
PRB.A^F03
CFS.A^L10
GBO.A^K08
AST.A^C19
MYR.A^K05
VRA.A^G07
SYS.A^G08
DYX.A^B06
RAS_pa.A^E18
HDS_u.A^H09
MZP.A^I08
SDO_pc.A^J13
KRY.A^F11
SUF.A^F11
SPR.A^J05
SGN.A^I08
LBY.A^F20
LSR.A^A04
TMY.A^K08
DDD.A^A11
CDY.A^K13
AXC.A^K03
GST.A^I18
VTG.A^I15
NXI_pd.A^D13
LFP.A^E05
ILI.A^H10
OTV.A^C06
LOV.A^K17
JKA.A^E08
RTC.A^K08
MLV.A^K08
GIW.A^D11
RGN.A^L10
APP.A^J15
CRV.A^H15
ECN.A^D08
HOO.A^B06
GOK.A^L12
EOF.A^K08
JRJR.A^D18
DNE.A^G10
AMM.A^L08
MWH.A^L05
BRB.A^B07
GST_pb.A^I18
UEI_u.A^B10
NHR.A^H10
FSM.A^H06
AWO.A^L08
MKP.A^K08
HIR.A^K04
ICH.A^G14
AFT.A^G09
WLBC.A^B10
BXU.A^K08
TOO.A^A20
RTS.A^K08
JLN.A^E08
PRH_u.A^E05
RIV.A^F09
PFI.A^E06
GMO.A^J20
PST.A^B07
PZA.A^L06
CNR.A^G09
CNR.A^D09
FWV.A^K15
ECBE.A^D13
NMN.A^A04
SZB.A^C06
HOL.A^L09
ENY.A^D07
APO.A^A10
NBS_u.A^J07
ATSC.A^D12
WLC.A^F07
GNC.A^G20
CXM.A^A14
RSY.A^K08
DO.A^D20
SHM.A^F03
OFI.A^H13
MRIb.A^L05
RER.A^K08
ELI.A^E09
DAKP.A^G16
TIK.A^C19
SNR.A^L09
ETJ.A^G03
PET_pd.A^G11
VAL.A^H20
GVI.A^D04
HMP.A^H04
ETC.A^F09
SSE.A^F13
NBJ_pa.A^D13
TEUM.N^K20
SZX.A^K08
GTT.A^G21
ABL.A^A12
MLW.A^K08
TPLM.A^C17
GST_pa.A^I18
TIS.A^D19
CHGS.A^F14
AVR.A^H05
WLBC_u.A^B10
AXO.A^K07
FPP.A^K17
RMI.A^B07
CIL.A^F11
COR.A^L09
ESNC.A^C19
CBP.A^F13
UPG.A^K13
PRZ.A^E08
ASB.A^K10
PPW_p.A^H12
CCME_u.A^B10
AAC.A^B10
SVBL.A^F15
PEX.A^F09
WIS_p.A^C13
TSR.A^K08
TUX.A^C07
TSV.A^H09
MCP.A^K08
I.A^E20
KRU.A^D09
PHX.A^F03
IMUC.A^J18
OTD.A^D08
MRIa.A^L05
ROW.A^K06
GAC_u.A^B09
RMED.A^L20
TOF.A^J16
DCZ.A^D07
OLY.A^K04
NBF.A^D09
CMFO.A^K13
TBA.A^G04
NHR_u.A^H10
AXN.A^J17
TPZ.A^B04
MNI.A^B20
HXF.A^E04
XMM.A^G03
NZX_pc.A^G12
PRB.A^D08
BMD.A^H08
PEX_u.A^F09
SCB.A^K08
XWC.A^J03
KPG.A^K03
IW.A^E08
CN.A^D04
SCU.A^K08
JE.A^C21
RKE.A^E06
KHK.A^K07
AQA.A^L05
ERS.A^A09
RVM.A^F15
MDR.A^A20
API.A^E15
AB.A^L03
LDB.A^K08
CRC.A^D13
CO.A^F05
NMB_pc.A^F14
HH.A^E17
GBH.A^J09
IPA.A^E08
UDW.A^E10
HLTH.A^I19
HOL_u.A^L09
ESA.A^K12
PYR.A^F07
IBD.A^B05
HEA.A^G03
PYX.A^F20
TYM.A^D09
PLE.A^B08
GOV.A^J08
ANX.A^H03
NKS.A^K08
CPI.A^L08
HNB.A^C12
DIO.A^C08
PAE.A^J09
ULU.A^D12
SDO_pa.A^J13
RYCE.A^H20
CNR_u.A^G09
ECC.A^K03
MXM.A^L09
QBC.A^G13
ATA.A^L08
JDO.A^A09
ADGE.A^E17
OAR.A^H04
CTST.A^D20
OHB.A^C10
UEI.A^B10
APY.A^K09
NWD.A^F11
AIM.A^F13
USL.A^L03
ESH.A^D05
SLS.A^K06
NSO.A^I05
PLI.A^G09
PED.A^F10
VSR.A^I17
CVN.A^I08
PNO.A^F06
WGA.A^L16
PPX.A^G21
CFW.A^A12
MDLY.A^G21
PFT.A^H05
CGLa.A^K11
GIA.A^K10
AIJ.A^C04
IPI.A^K05
JKA_u.A^E08
TLN.A^L07
QGP.A^K09
BPG.A^K08
KYF.A^L03
PMU.A^I10
HLD.A^G06
THM.A^K06
DII.A^L10
KUL.A^K06
COVR.A^F15
HAC_u.A^F08
SGB.A^D20
RED.A^J04
UNI.A^G04
ILE.A^F09
SED.A^L13
IMM.A^E09
LKI.A^G10
KAD.A^I11
NEWN.A^E13
AMCO.A^G16
AQQ.A^B15
ONI.A^L08
AHI.A^H05
FFI.A^G13
IAN_u.A^K09
RRM.A^K08
NZW_pc.A^A13
PIC.A^L03
BGG.A^G20
TGY_u.A^L09
JLI.A^G10
FSN.A^F09
IAO.A^B10
PRG.A^B06
AIII.A^G17
HX.A^J09
BI.A^D08
PNS.A^A12
ECI.A^J08
SIHI.A^J12
HTL.A^E06
CNE.A^H05
AIK.A^C04
ADK.A^J17
HCR.A^G20
STG.A^E07
EII.A^K08
GRH_pc.A^C16
PRL.A^L05
GRN.A^F06
PME.A^H08
PAM.A^H07
GBH.A^J04
RJI.A^F04
TTP.A^L08
DRV.A^I08
ACD.A^J05
SOC.A^H09
GRI.A^L04
JAZ.A^J08
MZT.A^A08
GEN.A^C21
AEN.A^F08
XCR.A^I09
TLRD.A^H20
GAX.A^D08
MCZ.A^C17
MBR.A^L11
ELU.A^I06
BCRH.A^C20
BHO.A^K11
GBI.A^J05
PTG.A^E09
AVH.A^F20
TMZ.A^F04
AHN.A^C08
NEP.A^A09
ENA.A^J12
SDRL.A^F20
GRH.A^C16
QMM.A^B14
CHQ.A^C09
OPT.A^C06
WI.A^I03
TLX.A^K10
FOH.A^B13
SCY.A^J05
AZC.A^F03
CGI.A^D18
JEN.A^C10
II.A^G04
FNT_p.A^L03
HNV.A^B05
GGR.A^E13
NVJ_pa.A^D13
MGH.A^A17
JOL.A^I04
EEC.A^L03
NFZ_pc.A^D13
OBT.A^L13
AGD.A^J03
ABR.A^F03
PCE.A^D12
SARA.A^F15
BUF.A^C09
XWG.A^D08
CUO.A^E20
JCP.A^E20
MPZ.A^K08
LMZ.A^E08
IMX.A^D09
PKD.A^L18
TTTM.A^G13
MOC.A^B19
RCF.A^C06
GML.A^F05
DXI.A^H16
TLR.A^B16
ATA.A^L07
GLL.A^E03
EAR.A^E11
KBX.A^H13
RUN.A^D07
PRG_pa.A^I03
YUMA_pa.A^J16
SOC_u.A^H09
FNT.A^D05
XNN.A^I10
AII.A^H05
ESA_u.A^J11
PIR.A^B20
CMQ.A^L07
CRVP.A^C18
NLN.A^B09
KUN.A^E12
QMM.A^L06
NE.A^H20
VSF.A^K07
PPP.A^H17
VII.A^G18
BZI.A^C09
EAG.A^L11
FPB.A^B09
JE_pa.A^I20
UNT.A^E20
CSN.A^B07
TSC.A^L09
HKN.A^J12
ZTM.A^I08
PGV.A^J09
AVL.A^L15
PRC.A^C04
LIV.A^L07
AMM.A^I07
JONE.A^K18
AIA.A^C04
AID.A^K08
CXZ.A^G13
DDE.A^C19
GLA.A^K11
PDLa.A^I09
ATL.A^G15
TES.A^B08
MCU.A^G08
ETZ.A^G03
CNV.A^I04
REX.A^J08
ONH.A^K07
CBL.A^K20
VTG_u.A^H11
GNH.A^L09
TAS.A^B16
ASB.A^B08
CLD.A^C19
SDLP.A^I19
SOQ.A^K14
SMD.A^G09
NAX.A^E05
SSI.A^E20
WG.A^C18
ANE.A^K08
EXXa.A^L08
RLH.A^C21
CBL_pe.A^K20
WOC.A^A10
TPO.A^K07
WEX.A^C13
EEE.A^L08
BNX.A^A12
GLV_r.A^F21
PSV.A^I20
ELC.A^A12
NADL.A^I17
TPI.A^E16
PQ.A^E18
LON.A^D14
RTW.A^G20
RTC.A^D07
PXG.A^C11
PFH.A^F20
MR.A^H04
ANW.A^K18
PBM.A^D16
CNGL.A^F12
PDLb.A^I11
AAC.A^J19
ANE_u.A^K08
WMLP.A^J18
LKM.A^B19
TTV.A^F04
ISO.A^B09
SBN.A^H09
ERB.A^I16
BXE.A^B19
KTP.A^F20
AMC.A^K08
HBP.A^G12
GPR.A^H13
FLT.A^I08
CVIA.A^G20
CBL_pd.A^K20
TFN.A^F07
CRR.A^L19
YGE.A^G18
EXXb.A^L08
MBA.A^E13
HHS.A^G20
VRA_u.A^G07
PGV_p.A^J09
PER.A^I20
PLC.A^K08
LKSD.A^L19
ENV.A^E07
PACD.A^K20
THN.A^C08
ILX.A^C09
ETZa.A^G03
SMTA.A^A20
CTU.A^I08
NAP.A^L18
KXM.A^F13
BAS.A^L19
BIOA.A^B18
INV.A^C13
AMC_pa.A^K08
JAZ_u.A^J08
IVA.A^L10
ROYT.A^H20
QES.A^G20
MVE.A^B09
GLA_u.A^C11
DHCP.A^K18
FDT.A^K08
SPN.A^I20
CIE.A^L17
TQ.A^C09
ILC.A^B09
SN.A^B19
BCP.A^K08
CHKR.A^C20
ECT.A^G20
EMES.A^F19
AXX.A^J15
EGR.A^L08
HGT.A^H18
SDR.A^K19
LGL_r.A^K17
PGH.A^F18
FELP.A^K19
QHC.A^D20
CHAP.A^H20
VXC_pd.A^D09
DXN.A^B09
SXE.A^B19
TLL.A^A07
BRS.A^E19
CBK.A^D19
RAS.A^E18
IGC_u.A^B13
KEG.A^K19
HOS.A^L19
SYI.A^C09
GLV_r.A^H19
SDT.A^K19
EJR.A^F02
XZL.A^A03
KGC_pb.A^E02
MWHw.A^C03
OBJ.A^C02
NOW.A^E03
EUO.A^L02
QMM_u.A^G03
EIJ.A^D02
OVH.A^J02
PNO_u.A^I03
FNT_p.A^A04
CBMX.A^J16
JOLw.A^A04
RTK.A^J16
CVSL.A^K14
PSC.A^K08
PRB.A^L04
QIA.A^B06
IDJ.A^K08
PNJ.A^K08
CAQ.A^D08
ENCR.A^K15
LGL_r.A^L05
DMI.A^B06
IPK_w.A^C00
FPO.A^G98
RPB.A^A96
JBM.A^G00
ILT.A^H98
CE.A^H93
AISa.A^D98
APIa.A^A93
ITR.A^B96
SOI_w.A^A96
FRI.A^D96
HST.A^C00
UPT.A^L94
SBM.A^E99
SCF.A^J99
KVU.A^B97
HLM.A^C00
BTN.A^L97
NEG.A^L92
HRN.A^A97
CRW.A^L94
TBC.A^I96
KVa.A^C99
USX.A^K97
NOI.A^I94
KEG.A^D98
TSI.A^J99
CNO.A^H94
KVb.A^C99
CHB.A^E95
CXV.A^L94
LTG.A^L94
PNF.A^L94
ROW.A^A94
LRC.A^L95
ONS_w.A^C94
ACX.A^L95
TFS.A^L94
CCS.A^A94
HOR.A^A94
TWAv_w.A^K93
ESN.A^C95
LUM.A^H96
EXXa_w.A^K94
EXXb_w.A^K94
MRA.A^C96
WBC.A^D95
BBA.A^E93
HTG.A^G96
RXM.A^L96
BBZ.A^K98
DEN.A^G99
TWA.A^H95
TWA_p.A^H95
BBM.A^I98
WCH_p.A^K90
WIX_pa.A^D90
BPI.A^E93
SOI.A^L96
CSS.A^F93
KOA.A^L92
RCO_w.A^C97
CXR.A^C95
SOI.A^L95
FFP_r_w.A^J94
TNL.A^K96
TMR.A^D97
PTE.A^F99
GXL.A^K96
TWA_p_w.A^I95
BBG.A^L98
ESV.A^L95
TWA_w^I95
TWA_w.A^I95
AGI.A^J96
CLR.A^L96
OPT_w.A^I99
LFA.A^I97
IRC.A^I97
DYC.A^H97
ERP.A^F00
ONA.A^B93
SMK.A^A93
TEM.A^K92
EMU.A^F99
APG.A^G98
ITH.A^I99
PKG.A^B99
APO_w.A^J98
SER.A^F97
MWK.A^K97
